index,id,time,link,message,like,share,comment
1274,1282973728458676_1481968891892491,1510210800,https://www.facebook.com/CH3Thailand/videos/1481968891892491/,คู่นี้น่ารักดีนะคะ เขินแทนเลย 😍😍 #สายธารหัวใจ #Ch3Thailand,4440,42,34
1275,1282973728458676_1481865138569533,1510201800,https://www.facebook.com/CH3Thailand/videos/1481865138569533/,ห้ามพลาด! นับถอยหลังเข้าสู่มหกรรมการช้อปออนไลน์สุดยิ่งใหญ่จาก ลาซาด้า กับงาน “11.11 ออนไลน์ เฟสติวัล” ถ่ายทอดสด ทาง #ช่อง33 ในวันที่ 10 พ.ย. นี้ เวลา 5 ทุ่ม เป็นต้นไป สามารถดูออนไลน์ได้ที่ ch3thailand.com หรือดูผ่านแอปพลิเคชั่น 3Live #ลาซาด้า #Lazada #Ch3Thailand,32,0,0
1276,1282973728458676_1481218168634230,1510144200,https://www.facebook.com/CH3Thailand/videos/1481218168634230/,"""เคยรู้สึกยังไงก็รู้สึกอย่างนั้นต่อไป เราไม่เดินเข้าไปหาเขาถ้าเขาไม่อนุญาต แต่เราก็ไม่หนีไปไหนไง"" ทีมแอบรักรวมตัวค่ะ ประโยคนี้หล่อมากๆ ครูสวัสดิ์ 😍😍 คืนนี้มาเชียร์ครูสวัสดิ์กันต่อค่ะ ว่าละมุลจะใจอ่อนบ้างไหม คืนนี้ 20.20 น. ทาง #ช่อง33 #สายธารหัวใจ #Ch3Thailand",1157,88,19
1277,1282973728458676_1481220185300695,1510142400,https://www.facebook.com/CH3Thailand/videos/1481220185300695/,ยกที่ 3 : ปฐวี vs ละมุล ตบมาตบกลับไม่โกงค่ะ! Ep3 แล้วไม่อยากพูดอะไรเยอะ อยากเน้นการกระทำมากกว่า  ว่าแต่ชีวิตละมุลหลังนาทีที่ 0.24 เป็นต้นไป จะรอดหรือจะเละ  รอลุ้นไปพร้อมกัน ในวันพุธที่ 8 พฤศจิกายนนี้ เวลา 20.20 น. ดูสดทางหน้าจอช่อง 33HD #เมื่อละมุลไม่ละมุนอีกต่อไป #ทีมละมุลต้องมา #สายธารหัวใจ #ดูสดสิแซ่บกว่า #MakerGroup #Ch3Thailand,430,13,5
1278,1282973728458676_1481203965302317,1510138800,https://www.facebook.com/CH3Thailand/videos/1481203965302317/,เกิดอะไรขึ้นกับไร่ดอยเดือน และเล็กจะถูกพี่วินใช้งานหนักขนาดไหน ติดตามได้ใน “รักร้าย” วันนี้ 19.05 น. ทาง #ช่อง33 ดูสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand #รักร้าย,146,2,0
1279,1282973728458676_1481206261968754,1510136433,https://www.facebook.com/CH3Thailand/videos/1481206261968754/,ยกพิเศษ : ณรังค์ x สิริกันยา ความครบรสของสายธารหัวใจคืนนี้ ดราม่าก็มี แอคชั่นก็มา พระ-นางเค้าสู้เคียงบ่าเคียงไหล่กัน อย่าพลาดซีนโรแมนติกอันแข็งแรง  คืนนี้! 20.20 น. ทางหน้าจอช่อง 33  #ดูสดแซ่บกว่า #ทีมดูสด #สายธารหัวใจ #สายธารอยู่ไหนหัวใจอยู่นั่น #MakerGroup #Ch33 #ch3thailand,136,2,0
1280,1282973728458676_1481136308642416,1510129800,https://www.facebook.com/CH3Thailand/videos/1481136308642416/,มาเต็มทั้งอารมณ์ สายตา ท่าทาง ทุกฉาก จัดหนักไม่ว่าปะทะกับใคร 😡😡 ชั่วโมงนี้ต้องยกให้ หญิงวี จริงๆ ค่ะ นางแรงมาก! คืนนี้มาชมความแรงของ หญิงวี กันต่อ เวลา 20.20 น. ทาง #ช่อง33 #สายธารหัวใจ #Ch3Thailand,1141,14,15
1281,1282973728458676_1481032108652836,1510124400,https://www.facebook.com/CH3Thailand/videos/1481032108652836/,สวย แต่ร้ายมากจริงๆ หญิงวี อินเนอร์มาเต็ม อารมณ์ล้วนๆ 😡😡 มาดูว่า คืนนี้ หญิงวี จะราวีอะไรละมุลอีก ห้ามพลาด! 20.20 น. ทาง #ช่อง33 #สายธารหัวใจ #Ch3Thailand,7117,109,50
1282,1282973728458676_1481020355320678,1510117201,https://www.facebook.com/CH3Thailand/videos/1481020355320678/,"""รอยยิ้มของแม่หญิง ทำให้หัวใจผมสว่างไสว"" คำพูดแต่ละคำจากปากหลาวเปิง นี่จะหวานไปไหน 😊😊 #บ่วงบรรจถรณ์ #Ch3Thailand ชมย้อนหลังละคร บ่วงบรรจถรณ์ EP.4 ได้ตามลิ้งค์นี้เลยค่ะ https://mello.me/hello/rerun/52364?autoplay=true #บ่วงบรรจถรณ์ #Ch3Thailand",564,14,13
1283,1282973728458676_1481013878654659,1510113836,https://www.facebook.com/CH3Thailand/videos/1481013878654659/,"ความกวนประสาทของ 'ตุลญาณา' ตอนเมานั้น.... มันก็จะฮาๆ หน่อย ดูย้อนหลังละคร #รักกันพัลวัน ทางยูทูบได้ที่  https://www.youtube.com/playlist… รับชม ""รักกันพัลวัน"" ได้ทุกวันศุกร์ เวลา 20.00 น. และเสาร์-อาทิตย์ เวลา 20.15 น. ทาง #ช่อง33 หรือดูสดพร้อมทีวีได้ที่ ch3thailand.com และแอปพลิเคชั่น 3Live #Ch3Thailand",1534,27,8
1284,1282973728458676_1480995435323170,1510111786,https://www.facebook.com/CH3Thailand/videos/1480995435323170/,"""ผมไม่รู้ว่าหัวใจแม่หญิงเป็นของใคร แต่หัวใจของผมให้แม่หญิงไปหมดแล้ว"" เขินเหมือนตัวเองเป็นแพรนวลเอง จิกหมอนมากค่ะฉากนี้ 😍😍ใครฟินกับฉากนี้แบบแอดมินบ้าง เข้ามาคุยกันค่ะ ชมย้อนหลังละคร บ่วงบรรจถรณ์ EP.4 ได้ตามลิ้งค์นี้เลยค่ะ https://mello.me/hello/rerun/52364?autoplay=true #บ่วงบรรจถรณ์ #Ch3Thailand",1127,33,11
1285,1282973728458676_1480936795329034,1510106400,https://www.facebook.com/CH3Thailand/videos/1480936795329034/,👸เกาะติดมารีญา ลัดฟ้าชิงมงกุฏ มิสยูนิเวิร์ส 2017 😎 เบื้องหลังปฏิทิน ช่อง 3 ของ เคน ภูภูมิ - เจมส์ มาร์ 🐍พูดคุยกับ อาร์ม วิบูลย์ ถึงกระแสความฮอต ของ นาคิน เปิดเลย #ช่อง28 เวลาใหม่ 9.00 - 9.45 น. มีข่าวบันเทิงมาเสิร์ฟอัดแน่นเหมือนเดิม #โต๊ะข่าวบันเทิง 💻 รับชมทางออนไลน์ที่ http://bit.ly/ch28Live 📱 ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp,87,2,0
1286,1282973728458676_1480403522049028,1510062300,https://www.facebook.com/CH3Thailand/videos/1480403522049028/,"ช่อง 3 ร่วมถ่ายทอดสดงาน ""11.11 ออนไลน์ เฟสติวัล"" มหกรรมการช้อปออนไลน์สุดยิ่งใหญ่จาก ""ลาซาด้า"" คืนวันศุกร์ที่ 10 พ.ย. นี้ เวลา 23.00 น. ทาง #ช่อง33 ขาช้อปออนไลน์ ห้ามพลาด! สามารถดูสดพร้อมทีวี ได้ที่ ch3thailand.com และ แอปฯ 3Live #ลาซาด้า #Lazada #Ch3Thailand",64,0,0
1287,1282973728458676_1480276372061743,1510054201,https://www.facebook.com/CH3Thailand/videos/1480276372061743/,คืนดีกันสักทีคู่นี้ แอดเอาใจช่วย ซานแปง กับ เจ้านางตองริ้ว อยู่นะคะ 🙂🙂 ใครที่ชอบคู่นี้ คืนนี้มาติดตามกันต่อใน บ่วงบรรจถรณ์ เวลา 20.20 น. ทาง #ช่อง33 #บ่วงบรรจถรณ์ #Ch3Thailand,156,,5
1288,1282973728458676_1480339418722105,1510051006,https://www.facebook.com/CH3Thailand/videos/1480339418722105/,เอาแล้วไง!! วินรู้ความจริงแล้วว่าเล็กแอบมาอยู่ในไร่ งานนี้เล็กจะโดนไล่หรือไม่  ติดตามได้ใน รักร้าย เวลา 19.05 น. จ้า  #รักร้าย #kantanaevolution #ช่อง33 #Ch3Thailand,185,5,2
1289,1282973728458676_1480148748741172,1510045201,https://www.facebook.com/CH3Thailand/videos/1480148748741172/,"""สัญญากับผมได้ไหมครับ ว่าแม่หญิงจะไม่หายไปไหน"" อร๊ายยย เขินจัง มโนว่าตัวเองเป็นแพรนวล 😍😍 ใครฟินกับฉากนี้แบบแอดมิน Comment เข้ามาคุยกันหน่อยค่ะ #บ่วงบรรจถรณ์ #Ch3Thailand",1120,18,7
1290,1282973728458676_1480056758750371,1510020688,https://www.facebook.com/CH3Thailand/videos/1480056758750371/,ฉากนี้สงสาร เจ้านางตองริ้ว มากค่ะ 😭😭 สวยแบบนี้ ยังโดนผู้ชายเท แล้วแอดจะเหลืออะไร เอาใจช่วยคู่นี้นะคะ เมื่อคืนใครดู บ่วงบรรจถรณ์ บ้าง เข้ามาคุยกันหน่อยค่ะ #บ่วงบรรจถรณ์ #Ch3Thailand ดูละคร บ่วงบรรจถรณ์ ตอนที่ 3 ย้อนหลังได้ที่ https://mello.me/hello/rerun/52341?autoplay=true เลยนะคะ,691,5,0
1291,1282973728458676_1479486282140752,1509973803,https://www.facebook.com/CH3Thailand/videos/1479486282140752/,หนักละ!!! แพรนวล!!! เอ๊ะอ่ะนอนๆ หลับได้ทุกที่แม้ไม่มีเตียง  อีกสักครู่พบกับ#บ่วงบรรจถรณ์ เวลา 20.20 น. #ch33 #broadcastthaitv #แพรไม่หิวแพรจะนอน #ขึ้นเตียงทะลุมิติ #Ch3thailand,453,4,4
1292,1282973728458676_1479517522137628,1509972300,https://www.facebook.com/CH3Thailand/videos/1479517522137628/,"ไปฟังความลับ #เรื่องบนเตียง ของหนุ่ม ""มาริโอ้"" กัน!! เห็นโอ้บอกว่าพักหลังๆ มีสาวแว่บเข้ามาหาด้วย!! ห้ามพลาด! #บ่วงบรรจถรณ์ คืนนี้ 20.20 น. ทาง #ช่อง33 - ชมสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp ดูย้อนหลังละคร #บ่วงบรรจถรณ์ ทาง Youtube ได้ที่  https://www.youtube.com/playlist… #Ch3Thailand",195,,1
1293,1282973728458676_1479382345484479,1509956735,https://www.facebook.com/CH3Thailand/videos/1479382345484479/,มาฟัง #เรื่องบนเตียง ของ 'เจสัน ยัง' หรือ 'อูซอ' จาก #บ่วงบรรจถรณ์ กัน ได้ยินแว่วๆ ว่าที่ไหนก็ได้ ที่มี 'แพรนวล' กับ 'ตองริ้ว' 🙀 🙀 🙀 สามารถดูย้อนหลังละคร #บ่วงบรรจถรณ์ ทาง Youtube ได้ที่  https://www.youtube.com/playlist… บ่วงบรรจถรณ์ ออกอากาศ ทุกวันจันทร์-อังคาร เวลา 20.20 น. ทาง #ช่อง33 หรือชมสดพร้อมทีวีที่ ch3thailand.com และแอปพลิเคชั่น 3Live #Ch3Thailand,93,0,2
1294,1282973728458676_1479271552162225,1509946200,https://www.facebook.com/CH3Thailand/videos/1479271552162225/,"มาดูกันว่า ""ซาร่า เล็กจ์"" จะยอมบอกไหม ว่า #เรื่องบนเตียง ของตัวเองเป็นอย่างไร และใครอยู่ทีม #สับขาเตียง ของเจ้านางเรืองระยับบ้าง ยกมือขึ้น #บ่วงบรรจถรณ์ ออกอากาศทุกวันจันทร์-อังคาร เวลา 20.20 น. ทาง #ช่อง33  - ชมสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live  - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand",159,1,0
1295,1282973728458676_1476829929073054,1509877200,https://www.facebook.com/CH3Thailand/videos/1476829929073054/,พบกับภาพยนตร์เรื่องยาว Hansel and Gretel นักล่าแม่มดพันธุ์ดิบ  วันอาทิตย์ที่ 5 พฤศจิกายน  เวลา 18.20 ทางช่อง 33 #ช่อง33 #Ch3Thailand,187,7,1
1296,1282973728458676_1478150538940993,1509874201,https://www.facebook.com/CH3Thailand/videos/1478150538940993/,"มีเงินนับเป็นน้อง มีทองนับเป็นพี่ ดันดารารูปแบบใหม่คราวนี้ แจกทอง!!  ใน ""ดันดารา GOLD"" พบกันทุกวันอาทิตย์ 17.00 น. ทาง #ช่อง33  - ชมสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live  - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #ดันดารา #Ch3Thailand",100,3,0
1297,1282973728458676_1478160278940019,1509865200,https://www.facebook.com/CH3Thailand/videos/1478160278940019/,"ช็อตตรึงใจ!!! สาวๆ หัวใจละลาย ในความหล่อขั้นเทพของ ""หลาวเปิง""  เมื่อเจอ ""แพรนวล"" นางในฝันครั้งแรก!!! กับวลีเด็ดบาดใจหญิง ""เรียกผมว่าหลาวเปิง"" ส่งสายตาสะกดใจมาขนาดนี้ ใครจะไปห้ามใจไม่ให้หวั่นไหวได้ ...... แม่หญิงแพรนวล จะหักจิตห้ามใจไว้ได้หรือไม่ ติดตามชม #บ่วงบรรจถรณ์ ทุกวันจันทร์-อังคาร เวลา 20.20 น. ทาง #ช่อง33 รับชม #บ่วงบรรจถรณ์ ย้อนหลัง EP.1-2 ทางยูทูบได้แล้วที่ http://bit.ly/2hEiUw2 #Ch3Thailand",639,7,2
1298,1282973728458676_1476810285741685,1509856200,https://www.facebook.com/CH3Thailand/videos/1476810285741685/,"""ศึก 12 ราศี"" มีเฮรับปลายปี ราศีไหนจะได้รับโบนัสก้อนโต? ติดตามชม วันนี้ เวลา 12.15 น. ช่อง33 - ดูสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand #ช่อง33",377,,0
1299,1282973728458676_1476816702407710,1509785100,https://www.facebook.com/CH3Thailand/videos/1476816702407710/,"""ตลาดสดพระราม ๔"" วันนี้ “น้ำตาล” ตามหาเค้กโบราณ ล้วงทีเด็ด “ขนมบดิน” เจ้าตัวเลยขอโชว์ลีลาตีแป้งทำ โรตี นุ่มหนึบไว้ทานคู่เมนูยอดฮิต แกงกะหรี่ไก่ อร่อยโดนใจสุดๆ ห้ามพลาด วันนี้ เวลา 16.30 น. ทางช่อง 33 - ดูสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #ช่อง33 #Ch3Thailand",187,4,2
1300,1282973728458676_1476821189073928,1509702607,https://www.facebook.com/CH3Thailand/videos/1476821189073928/,คืนนี้พบกับตอนแรกของ #รักกันพัลวัน ละครแนวโรแมนติกคอเมดี้ที่บอกเล่าเรื่องราวความชุลมุนของความรัก พร้อมยกทัพความสุขจากบรรดาสัตว์แสนน่ารัก รับชมพร้อมกันเวลา 20.00 น. ทาง #ช่อง33 และดูสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live หรือผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand,887,9,2
1301,1282973728458676_1476806945742019,1509701212,https://www.facebook.com/CH3Thailand/videos/1476806945742019/,เมื่อเล็กรู้ความจริงเรื่องพ่อ หลังจากนี้เรื่องราวจะเป็นอย่างไร จะไปง้อวินสำเร็จหรือไม่  ติดตามใน “รักร้าย” วันนี้เวลา 18.45 น.  - ดูสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #รักร้าย #ช่อง33 #Ch3Thailand #kantanaevolution,217,3,2
1302,1282973728458676_1476699152419465,1509694200,https://www.facebook.com/CH3Thailand/videos/1476699152419465/,"""เจ้านางตองริ้วบอกชั้นว่า เตียงนี้มีอาถรรพณ์!!!"" ความลับของเตียงค่อยๆ เปิดเผยแล้ว!! 🛏️ 👻 https://youtu.be/S45JYEYjXEM ✨ ดูละคร #บ่วงบรรจถรณ์ ย้อนหลัง (EP.01-EP.02) ทางยูทูบได้ที่  http://bit.ly/2z5HnV9 📡 และรับชมละครบ่วงบรรจถรณ์ได้ทุกวันจันทร์-อังคาร เวลา 20.20 น. ทาง #ช่อง33 หรือดูสดพร้อมทีวีผ่าน ch3thailand.com และ แอป 3Live #Ch3Thailand",1510,32,4
1303,1282973728458676_1476723719083675,1509691667,https://www.facebook.com/CH3Thailand/videos/1476723719083675/,มูลนิธิครอบครัวข่าว ร่วมกับ กองทัพอากาศ แจกถุงยังชีพ อำเภอผักไห่ อยุธยา,183,,4
1304,1282973728458676_1476675272421853,1509688801,https://www.facebook.com/CH3Thailand/videos/1476675272421853/,"ก่อนไปดู #รักกันพัลวัน ตอนแรกวันนี้ เวลา 20.00 น. ทาง #ช่อง33 แอดมินส่งเพลงประกอบละคร ""แรงดึงดูด"" ร้องโดย Room39 มาให้ฟังก่อน และสามารถไปฟังแบบเต็มๆ ได้ที่ https://youtu.be/3b2dCBpxVDI  #ChandelierMusic #เพลงประกอบละครช่อง3 #Ch3ThailandMusic #Ch3Thailand",260,7,3
1305,1282973728458676_1475989775823736,1509617404,https://www.facebook.com/CH3Thailand/videos/1475989775823736/,ยกพิเศษ : ณรังค์ vs สิริกันยา พักความเครียดในวังมาดูความน่ารักของพระเอกนางเอกบ้าง รักกันเสียงดังป๊าบๆ แฮปปี้และดีพร้อมมาก  #ค่ะ #เค้าคงจะรักกันได้ในสักวันหนึ่ง #แต่วันนี้ยังมองไม่เห็นทาง #ขอเสียงกองเชียร์หน่อย #รัวๆและเร็วๆ #ทีมดูสดอย่าหยุดยั้ง #ดูสดสิแซ่บกว่า #สายธารหัวใจ #คู่จิ้นแมวเหมียว #MakerGroup #Ch33 #Ch3thailand,589,15,6
1306,1282973728458676_1475849712504409,1509611400,https://www.facebook.com/CH3Thailand/videos/1475849712504409/,"""นี่ก็พิสูจน์ได้แล้วใช่มั้ยคะ ว่านะยังรักและก็เป็นห่วงหญิงไม่เคยเปลี่ยน"" ร้ายมากนะคุณหญิงปฐวี 😡😡 มาลองใจณรังค์ของแอดมินแบบนี้ ใครสงสารณรังค์แบบแอดบ้าง Comment มาคุยกันหน่อยค่ะ #สายธารหัวใจ #Ch3Thailand",2615,27,22
1307,1282973728458676_1475810885841625,1509609600,https://www.facebook.com/CH3Thailand/videos/1475810885841625/,"เตรียมฟินกันได้เลย เปิดกองวิก 3 ละคร ""รักกันพัลวัน"" จะพาทุกๆคนไปชมบทบาทพระเอกครั้งแรกของหนุ่มหล่อขวัญใจสาวๆ ""นาย ณภัทร"" และการพลิกบทบาทของ ""ไอซ์ ปรีชญา""  คืนนี้ เวลา  23.20 น. และ วันศุกร์ ที่ 3 พฤศจิกายน เวลา 12.50 น. ทางช่อง 33 #Ch3thailand #ช่อง33 #รักกันพัลวัน",141,2,0
1308,1282973728458676_1475172542572126,1509536899,https://www.facebook.com/CH3Thailand/videos/1475172542572126/,#ละมุล อีกหนึ่งหญิงสาวที่พัวพันในชีวิตณรังค์พระเอกของเรา จะละมุนสมชื่อไหมต้องติดตามได้ใน #สายธารหัวใจ คืนนี้ตอนแรก 20.20 น. ทาง #ช่อง33 ดูสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand,115,0,0
1309,1282973728458676_1475101509245896,1509531300,https://www.facebook.com/CH3Thailand/videos/1475101509245896/,"แซ่บเว่อร์!!!! สโลแกนของคุณหญิง #ปฐวี แห่ง #สายธารหัวใจ ""ถ้าฉันไม่มีความสุข อย่าหวังว่าใครจะมี!!"" และรับชมละคร ""สายธารหัวใจ"" ตอนแรก คืนนี้ 20.20 น. ทาง #ช่อง33  - ชมสดพร้อมทีวีได้ทาง เว็บนี้ >> http://bit.ly/ch33Live  - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand",274,2,0
1310,1282973728458676_1475051382584242,1509525207,https://www.facebook.com/CH3Thailand/videos/1475051382584242/,"ก่อนไปชมตอนแรกของ #สายธารหัวใจ คืนนี้ 20.20 น. เรามาลองฟังคาแรกเตอร์ของพระเอก #ณรังค์ ที่รับบทโดย ""เจมส์ มาร์"" จากนักแสดงในเรื่องกัน!! ""สายธารหัวใจ"" ออกอากาศทุกวันพุธ-พฤหัสบดี เวลา 20.20 น. ทาง #ช่อง33 - หรือชมไลฟ์สดได้ทาง เว็บนี้ >> http://bit.ly/ch33Live - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp #Ch3Thailand",132,3,0
1311,1282973728458676_1474899319266115,1509510601,https://www.facebook.com/CH3Thailand/videos/1474899319266115/,"#นาคิน หนึ่งในซีรีส์โทรทัศน์เรตติ้งสูงสุดของอินเดีย พบกับความเหนือธรรมชาติ ความรัก ความลุ่มหลง การแก้แค้น และการหักหลัง วันนี้ 18.20 น. เสนอเป็นตอนแรก ""นาคิน"" รับชมได้ทุกวันจันทร์-พฤหัสบดี เวลา 18.20 น. และวันศุกร์ เวลา 18.00 น. ทาง #ช่อง33 - หรือชมไลฟ์สดได้ทาง เว็บนี้ >> http://bit.ly/ch33Live - หรือดูสดผ่านแอปฯ 3Live ยังไม่มีดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp อ่านเรื่องย่อ >> http://bit.ly/2z9gy1W #Ch3Thailand",229,6,8
1312,1282973728458676_1474885839267463,1509507049,https://www.facebook.com/CH3Thailand/videos/1474885839267463/,วันนี้มารับกาแฟ “ไร่รักร้าย” จากพวกเรา เวลา 12.00 น.  ที่ ปากซอยละลายทรัพย์ ถนนสีลม และ 14.00 น. ที่บริเวณทางเชื่อม สยามสแควร์วัน พบกันนะจ๊ะ #รักร้าย #kantanaevolution #ช่อง33,88,1,0
1313,1282973728458676_1474168432672537,1509444900,https://www.facebook.com/CH3Thailand/videos/1474168432672537/,นางในฝันไม่รู้มีจริงไหม แต่ถ้าหนุ่มในฝันของแอด ก็หลาวเปิงนี่ละค่ะ 😍😍 หล่อ ละมุน สุภาพ รักเลยค่ะ  ใครชอบหลาวเปิง เหมือนแอดมิน มารวมตัวกันตรงนี้เลย #่บ่วงบรรจถรณ์ #Ch3Thailand,1147,22,16
1314,1282973728458676_1474031922686188,1509443100,https://www.facebook.com/CH3Thailand/videos/1474031922686188/,#นาคิน เริ่ม 1 พ.ย. เวลา 18.20 น. ทาง #ช่อง33 อ่านเรื่องย่อได้ที่ http://bit.ly/2yZQ17f #Ch3Thailand,161,5,4
1315,1282973728458676_1474114572677923,1509438601,https://www.facebook.com/CH3Thailand/videos/1474114572677923/,พรุ่งนี้มาเจอไม้-วฤษฎิ์ และนักแสดงจากละครรักร้าย ได้ที่สีลมและสยามสแควร์วัน จ้า มากันเยอะๆน้า ไม้มีของมาแจกด้วย 😘😘😘 และรับชมละครรักร้ายตอนแรก ได้ในวันพรุ่งนี้ เวลา 19.05 น. ทางช่อง 33 #รักร้าย #Ch3Thailand #ช่อง33 #kantanaevolution,97,1,1
1316,1282973728458676_1474009992688381,1509425930,https://www.facebook.com/CH3Thailand/videos/1474009992688381/,"""ผมก็จะรอจนกว่าจะพบแม่หญิง เหมือนที่ผมเคยรอ"" ทั้งคำพูดทั้งสายตาของหลาวเปิงนั้น... 😍😍😍 https://youtu.be/9Vr-eztE_9s #บ่วงบรรจถรณ์ #Ch3Thailand",1714,,19
1317,1282973728458676_1473974279358619,1509422251,https://www.facebook.com/CH3Thailand/videos/1473974279358619/,ใครพลาดไม่ได้ดู Live สด พูดคุยกับ มาริโอ้ เมื่อสักครู่ กดเข้ามาดูตอนนี้ได้เลยนะคะ ยังสามารถร่วมสนุก เล่นกิจกรรมชิงเสื้อละคร บ่วงบรรจถรณ์ ได้อยู่ค่ะ เข้ามาฟังคำถามแล้วตอบกันใต้ Comment ได้เลยจ้า #บ่วงบรรจถรณ์ #Ch3Thailand,540,85,265
1318,1282973728458676_1473302959425751,1509364800,https://www.facebook.com/CH3Thailand/videos/1473302959425751/,Official MV #รักแท้มีแค่ครั้งเดียว Ost. #บ่วงบรรจถรณ์ ศิลปิน แหนม รณเดช  สามารถติดตามได้ที่ https://youtu.be/HMSV9XKew0A  #ChandelierMusic #เพลงประกอบละครช่อง3 #Ch3ThailandMusic,759,23,10
1319,1282973728458676_1473138676108846,1509344773,https://www.facebook.com/CH3Thailand/videos/1473138676108846/,วันนี้ห้ามพลาด วันนี้พลาดไม่ได้ มาร่วมชมความรักของคนต่างยุค กับความละเมียดละไมแบบสุดๆ กับพระนางคู่ขวัญ มาริโอ้ ดาวิกาใน #บ่วงบรรจถรณ์ #เสนอเป็นตอนแรก  ทุกวันจันทร์ อังคาร เวลา 20.20 น. #ช่อง33,194,11,0
1320,1282973728458676_1473100552779325,1509343528,https://www.facebook.com/CH3Thailand/videos/1473100552779325/,"ก่อนรับชมตอนแรกของละคร #บ่วงบรรจถรณ์ คืนนี้ มาฟังเพลงเพราะๆ ""รักชั่วนิรันดร์"" เพลงประกอบละครเรื่องนี้ ร้องโดย ""แนน สาธิดา พรหมพิริยะ"" ได้ที่ https://youtu.be/5uxB3jFi4ro #ChandelierMusic #เพลงประกอบละครช่อง3 #Ch3ThailandMusic #Ch3Thailand",183,8,1
1321,1282973728458676_1472968152792565,1509330000,https://www.facebook.com/CH3Thailand/videos/1472968152792565/,"แฟนๆ คู่ขวัญ ""มาริโอ้-ใหม่ ดาวิกา"" เตรียมตัวให้พร้อม คืนนี้พบกันใน #บ่วงบรรจถรณ์ เสนอเป็นตอนแรก เวลา 20.20 น. ทาง #ช่อง33 - หรือดูสดผ่านแอปพลิเคชั่น 3Live ดาวน์โหลดได้ทั้ง Android และ iOS - หรือดูสดออนไลน์ผ่านเว็บไซต์ ch3thailand.com #Ch3Thailand",1764,60,16
1322,1282973728458676_1461207433968637,1508207400,https://www.facebook.com/CH3Thailand/videos/1461207433968637/,🙏 นักเรียน นักศึกษา วิทยาลัยนาฏศิลป 12 แห่งรวมใจเป็นหนึ่ง ซ้อมใหญ่การแสดงโขนเนื่องในพระราชพิธีถวายพระเพลิงพระบรมศพ ครั้งแรก 👦 ชมเรื่องราวของ น.ศ.ที่ได้รับจดหมายตอบกลับจากวัง สู่แรงบันดาลใจในการทำดี 🎬 ผู้จัด หน่อง อรุโณชา พร้อม ก็อต อิทธิพัทธ์ – มารีน่า ศดานันท์ ร่วมสำนึกในพระมหากรุณาธิคุณในหลวงรัชกาลที่ 9 ผ่าน น้องใหม่ร้ายบริสุทธิ์ ตอนพิเศษ เปิดเลย #ช่อง28 ในรายการ #โต๊ะข่าวบันเทิง 💻 รับชมทางออนไลน์ที่ http://bit.ly/ch28Live 📱 ดูผ่าน Application 3Live ในมือถือ ดาวน์โหลดได้ที่ http://bit.ly/3LIVEapp,214,1,1
